year,district_id,cpr,cpr_num,inside_elections,inside_elections_num,crystal_ball,crystal_ball_num,avg
2014,IN05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IN06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IN07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,IN08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,IN09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,KS01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,KS02,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2014,KS03,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2014,KS04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,KY01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,KY02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,KY03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,KY04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,KY05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,KY06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,LA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,LA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,LA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,LA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,LA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,LA06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MA01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MA03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MA04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MA05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MA06,Lean Democratic,3,Tilt Democratic,3.5,Lean Democratic,3,3.166666667
2014,MA07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MA08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MA09,Likely Democratic,2,Likely Democratic,2,Likely Democratic,2,2
2014,MD01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MD02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MD03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MD04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MD05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MD06,Likely Democratic,2,Solid Democratic,1,Solid Democratic,1,1.333333333
2014,MD07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MD08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,ME01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,ME02,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2014,MI01,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2014,MI02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MI03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MI04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MI05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MI06,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2014,MI07,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2014,MI08,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2014,MI09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MI10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MI11,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2014,MI12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MI13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MI14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MN01,Likely Democratic,2,Solid Democratic,1,Solid Democratic,1,1.333333333
2014,MN02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MN03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MN04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MN05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MN06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MN07,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2014,MN08,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2014,MO01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MO02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MO03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MO04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MO05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MO06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MO07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MO08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MS01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MS02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MS03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,MS04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,MT00,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2014,NC01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NC02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NC03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NC04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NC05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NC06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NC07,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2014,NC08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NC09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NC10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NC11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NC12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NC13,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,ND00,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2014,NE01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NE02,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2014,NE03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NH01,Tossup,4,Tilt Democratic,3.5,Lean Republican,5,4.166666667
2014,NH02,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2014,NJ01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NJ02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NJ03,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2014,NJ04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NJ05,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2014,NJ06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NJ07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NJ08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NJ09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NJ10,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NJ11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NJ12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NM01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NM02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NM03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NV01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NV02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NV03,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2014,NV04,Lean Democratic,3,Likely Democratic,2,Lean Democratic,3,2.666666667
2014,NY01,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2014,NY02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NY03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY04,Likely Democratic,2,Solid Democratic,1,Solid Democratic,1,1.333333333
2014,NY05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY10,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY11,Lean Republican,5,Tilt Republican,4.5,Lean Republican,5,4.833333333
2014,NY12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY15,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY16,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY18,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2014,NY19,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2014,NY20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY21,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2014,NY22,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,NY23,Solid Republican,7,Solid Republican,7,Likely Republican,6,6.666666667
2014,NY24,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2014,NY25,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY26,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,NY27,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,OH04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,OH10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,OH12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,OH14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OH16,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OK01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OK02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OK03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OK04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OK05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OR01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,OR02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,OR03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,OR04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,OR05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,PA01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,PA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,PA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA06,Likely Republican,6,Likely Republican,6,Solid Republican,7,6.333333333
2014,PA07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,PA14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,PA15,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA16,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,PA17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,PA18,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,RI01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,RI02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,SC01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,SC02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,SC03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,SC04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,SC05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,SC06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,SC07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,SD00,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TN01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TN02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TN03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TN04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TN05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TN06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TN07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TN08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TN09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX10,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX11,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX12,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX13,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX14,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX15,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX16,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX17,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX18,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX19,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX21,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX22,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX23,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2014,TX24,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX25,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX26,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX27,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX28,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX29,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX30,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX31,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX32,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,TX33,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX34,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX35,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,TX36,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,UT01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,UT02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,UT03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,UT04,Likely Republican,6,Likely Republican,6,Likely Republican,6,6
2014,VA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,VA02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,VA03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,VA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,VA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,VA06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,VA07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,VA08,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,VA09,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,VA10,Lean Republican,5,Lean Republican,5,Lean Republican,5,5
2014,VA11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,VT00,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,WA01,Likely Democratic,2,Solid Democratic,1,Solid Democratic,1,1.333333333
2014,WA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,WA03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,WA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,WA05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,WA06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,WA07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,WA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,WA09,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,WA10,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,WI01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,WI02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,WI03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,WI04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2014,WI05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,WI06,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2014,WI07,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,WI08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,WV01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2014,WV02,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2014,WV03,Tossup,4,Tossup,4,Lean Republican,5,4.333333333
2014,WY00,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AK00,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AL01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AL02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AL03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AL04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AL05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AL06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AL07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,AR01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AR02,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AR03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AR04,Likely Republican,6,Solid Republican,7,Solid Republican,7,6.666666667
2012,AZ01,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,AZ02,Lean Democratic,3,Tilt Democratic,3.5,Likely Democratic,2,2.833333333
2012,AZ03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,AZ04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AZ05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AZ06,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AZ07,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,AZ08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,AZ09,Solid Democratic,1,Solid Democratic,1,Lean Democratic,3,1.666666667
2012,CA01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA03,Likely Democratic,2,Likely Democratic,2,Likely Democratic,2,2
2012,CA04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA06,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA07,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,CA08,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA09,Tossup,4,Tilt Democratic,3.5,Lean Democratic,3,3.5
2012,CA10,Tossup,4,Tilt Republican,4.5,Lean Democratic,3,3.833333333
2012,CA11,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA12,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA13,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA14,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA15,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA16,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA17,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA18,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA19,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA20,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA21,Likely Republican,6,Solid Republican,7,Likely Republican,6,6.333333333
2012,CA22,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA23,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA24,Lean Democratic,3,Tilt Democratic,3.5,Lean Democratic,3,3.166666667
2012,CA25,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA26,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,CA27,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA28,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA29,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA30,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA31,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA32,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA33,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA34,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA35,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA36,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2012,CA37,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA38,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA39,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA40,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA41,Lean Democratic,3,Lean Democratic,3,Lean Democratic,3,3
2012,CA42,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA43,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA44,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA45,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA46,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA47,Likely Democratic,2,Likely Democratic,2,Likely Democratic,2,2
2012,CA48,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA49,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA50,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CA51,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CA52,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,CA53,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CO01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CO02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CO03,Lean Republican,5,Likely Republican,6,Lean Republican,5,5.333333333
2012,CO04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CO05,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,CO06,Tossup,4,Tilt Republican,4.5,Lean Republican,5,4.5
2012,CO07,Lean Democratic,3,Lean Democratic,3,Likely Democratic,2,2.666666667
2012,CT01,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CT02,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CT03,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CT04,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,CT05,Tossup,4,Tossup,4,Lean Democratic,3,3.666666667
2012,DE00,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
2012,FL01,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL02,Lean Republican,5,Likely Republican,6,Likely Republican,6,5.666666667
2012,FL03,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL04,Solid Republican,7,Solid Republican,7,Solid Republican,7,7
2012,FL05,Solid Democratic,1,Solid Democratic,1,Solid Democratic,1,1
